epoch,accuracy,loss,val_accuracy,val_loss
0,0.5726428627967834,0.8305773138999939,0.579390287399292,0.7341634035110474
1,0.5771335363388062,0.7251849174499512,0.5779023170471191,0.7263733148574829
2,0.5771831274032593,0.7090525031089783,0.5768442153930664,0.7007109522819519
3,0.5766168832778931,0.6992871165275574,0.5776873826980591,0.6987107396125793
4,0.5774662494659424,0.6911574602127075,0.5760176181793213,0.6915588974952698
5,0.5760610103607178,0.6871654987335205,0.4375227391719818,1.0497528314590454
6,0.5770529508590698,0.6832219958305359,0.5778362154960632,0.6797038316726685
7,0.5768132209777832,0.6812860369682312,0.5101345777511597,1.2658143043518066
8,0.5773360729217529,0.679340660572052,0.5693053007125854,0.9847204685211182
9,0.5768070220947266,0.680001437664032,0.5242700576782227,0.7342355251312256
10,0.5768958926200867,0.6783521175384521,0.4998677372932434,1.038737416267395
11,0.577364981174469,0.6783915758132935,0.5006778240203857,0.9966705441474915
12,0.5797581076622009,0.675809919834137,0.49818140268325806,0.7854220271110535
13,0.5791836380958557,0.6766088604927063,0.43750619888305664,0.9397502541542053
14,0.5796837210655212,0.676252007484436,0.49380022287368774,0.8490273356437683
15,0.5798738598823547,0.675561249256134,0.5673875212669373,0.6802623271942139
16,0.5790988802909851,0.6762464046478271,0.578348696231842,0.7838084697723389
17,0.5808988809585571,0.674707293510437,0.5106967091560364,0.71491938829422
18,0.5809195637702942,0.6751875281333923,0.5120523571968079,0.8223097920417786
19,0.5807129144668579,0.6749082207679749,0.5772410035133362,0.7165501713752747
20,0.5811964869499207,0.6748098134994507,0.577472448348999,0.7387384176254272
21,0.5804566144943237,0.6750064492225647,0.5188804268836975,0.7507869601249695
22,0.580996036529541,0.674273669719696,0.5786793828010559,0.7155601978302002
23,0.5809257626533508,0.6741095185279846,0.5033065676689148,0.8260124921798706
24,0.5808162093162537,0.6743791103363037,0.5130939483642578,0.7289105653762817
25,0.5809464454650879,0.6744198203086853,0.5765962600708008,0.7121021747589111
26,0.5809588432312012,0.6742360591888428,0.5783817768096924,0.6861522793769836
0,0.5734136700630188,0.7771967649459839,0.5725126266479492,0.7464947700500488
1,0.5757241249084473,0.7193766236305237,0.5560294985771179,0.7167757749557495
2,0.5768752098083496,0.7011297941207886,0.5786958932876587,0.7139603495597839
3,0.5764557123184204,0.6915779113769531,0.5363885760307312,0.6998246312141418
4,0.57654869556427,0.6852585077285767,0.5787124037742615,0.6818692684173584
5,0.5772678852081299,0.6815633177757263,0.5630724430084229,1.0219553709030151
6,0.5780035853385925,0.6788953542709351,0.5734219551086426,0.7459871172904968
7,0.5777803659439087,0.6787015199661255,0.511605978012085,1.0015969276428223
8,0.5760362148284912,0.6786267757415771,0.4320669174194336,1.2046523094177246
9,0.5782846212387085,0.6767494678497314,0.5472506284713745,0.8273470997810364
10,0.5802851319313049,0.6746967434883118,0.5777204632759094,0.6990846395492554
11,0.5792559385299683,0.6751455068588257,0.5731078386306763,0.8749892115592957
12,0.581423819065094,0.6743500232696533,0.4976358115673065,0.8156797289848328
13,0.5795349478721619,0.6755425333976746,0.4934364855289459,0.7305719256401062
14,0.5803202390670776,0.6748654246330261,0.5741163492202759,0.9762893915176392
15,0.5814692378044128,0.6734447479248047,0.5124491453170776,0.7092907428741455
16,0.5815539956092834,0.673521101474762,0.5091260671615601,0.8682863116264343
17,0.5820272564888,0.6732531785964966,0.5685117244720459,0.7279398441314697
18,0.5816841721534729,0.6733875274658203,0.51451575756073,0.8985328078269958
19,0.5814651250839233,0.6736451387405396,0.49647852778434753,1.4964452981948853
20,0.5822566151618958,0.673095166683197,0.5747445821762085,0.820229172706604
21,0.5826058983802795,0.6727485060691833,0.5805310606956482,0.70362389087677
22,0.5822587013244629,0.6728792786598206,0.4397050440311432,0.882278561592102
23,0.5817710161209106,0.6729007959365845,0.5209965705871582,0.7168291211128235
24,0.5819610953330994,0.6728748679161072,0.5413814783096313,0.6990185379981995
0,0.573951005935669,0.8183135390281677,0.5668584704399109,0.7388564944267273
1,0.5768091082572937,0.7235063910484314,0.5525906682014465,0.723713755607605
2,0.5774146318435669,0.7072717547416687,0.5776047110557556,0.7014686465263367
3,0.576306939125061,0.6974565386772156,0.5344873070716858,0.7077488899230957
4,0.5762738585472107,0.6904826164245605,0.5757861137390137,0.7196903824806213
5,0.5784416794776917,0.6850348114967346,0.5720001459121704,0.6929577589035034
