epoch,accuracy,loss,val_accuracy,val_loss
0,0.6539149880409241,0.9294938445091248,0.6602188944816589,0.8235180377960205
1,0.7086488008499146,0.7504974007606506,0.6824719905853271,0.7613447904586792
2,0.7385164499282837,0.7070541977882385,0.6841748356819153,0.7816373705863953
3,0.7685166001319885,0.685479998588562,0.6873160600662231,0.8138985633850098
4,0.7980300784111023,0.6598536372184753,0.6863241195678711,0.8665356636047363
5,0.826930582523346,0.6252584457397461,0.6824058294296265,0.9249723553657532
6,0.8511961698532104,0.585719645023346,0.6769169569015503,0.9910722970962524
7,0.9182523488998413,0.4299878478050232,0.678636372089386,1.1778392791748047
8,0.9496131539344788,0.3377962112426758,0.6743378639221191,1.4605265855789185
9,0.9564204216003418,0.31480205059051514,0.6699897646903992,1.6142603158950806
10,0.9624117612838745,0.29578864574432373,0.6715769171714783,1.6594098806381226
11,0.965822696685791,0.2813510596752167,0.6707006692886353,1.742884635925293
12,0.9854969382286072,0.22623781859874725,0.6738253235816956,2.1599996089935303
13,0.9962038993835449,0.18128301203250885,0.6746354699134827,2.518277645111084
14,0.9974009394645691,0.16063673794269562,0.673412024974823,2.737109422683716
15,0.9965166449546814,0.14702671766281128,0.6723208427429199,2.701504945755005
16,0.9831256866455078,0.17708303034305573,0.6687663197517395,2.263821840286255
17,0.9911983609199524,0.1554427444934845,0.6701054573059082,2.7510032653808594
18,0.998127818107605,0.13062509894371033,0.671378493309021,3.0155062675476074
19,0.9983721971511841,0.12201040983200073,0.6710312962532043,3.103921413421631
20,0.9984633326530457,0.11449481546878815,0.6705684065818787,3.2396976947784424
21,0.9984301924705505,0.10664594918489456,0.6709651947021484,3.296870231628418
0,0.6539584398269653,0.9263701438903809,0.6696756482124329,0.814316987991333
1,0.7086115479469299,0.7464902997016907,0.6857454776763916,0.7531508207321167
2,0.736901044845581,0.7044282555580139,0.6878616809844971,0.7722554206848145
3,0.7662343978881836,0.6846420168876648,0.6892008185386658,0.8127194046974182
4,0.7960751056671143,0.6577944159507751,0.6845220327377319,0.8623100519180298
5,0.8248720169067383,0.6233928799629211,0.6835466027259827,0.9179789423942566
6,0.8503180742263794,0.5811620354652405,0.681265115737915,0.9833214282989502
7,0.9174426198005676,0.42710715532302856,0.6794795393943787,1.1835694313049316
8,0.948590099811554,0.3363029360771179,0.675726592540741,1.4254748821258545
9,0.9558364152908325,0.31122031807899475,0.6714115738868713,1.5247293710708618
10,0.9612416625022888,0.293784499168396,0.6726680397987366,1.5982725620269775
11,0.9664149880409241,0.2778582274913788,0.6731970906257629,1.8160505294799805
12,0.985675036907196,0.22255931794643402,0.6747511625289917,2.180828094482422
13,0.9963364601135254,0.1787213832139969,0.6769004464149475,2.547104835510254
14,0.9974589347839355,0.15864242613315582,0.6761399507522583,2.728060483932495
15,0.9965041875839233,0.14566394686698914,0.6738749742507935,2.7102580070495605
16,0.9828957915306091,0.17680418491363525,0.6733459234237671,2.3553307056427
17,0.9909954071044922,0.15557917952537537,0.6748834252357483,2.685838222503662
18,0.9981671571731567,0.1298944503068924,0.6756108999252319,2.9692695140838623
19,0.9984405636787415,0.12147949635982513,0.6751479506492615,3.0679593086242676
