epoch,accuracy,loss,val_accuracy,val_loss
0,0.5749862194061279,0.8173001408576965,0.5710838437080383,0.7527052760124207
1,0.5802214741706848,0.738906741142273,0.5458077788352966,0.7509939074516296
2,0.5766273140907288,0.7297948598861694,0.5638036727905273,0.7297812700271606
3,0.5805793404579163,0.7174907922744751,0.5752147436141968,0.713298499584198
4,0.5805180072784424,0.7088403701782227,0.5738650560379028,0.712274432182312
5,0.5803646445274353,0.7034381628036499,0.5382004380226135,0.719923734664917
6,0.5795466303825378,0.6994094848632812,0.5722699165344238,0.7215033769607544
7,0.5808094143867493,0.6944898366928101,0.5742740035057068,0.693875789642334
8,0.5814740657806396,0.6894735097885132,0.5701022744178772,0.6915991902351379
9,0.5819188356399536,0.6865578293800354,0.5551329255104065,0.6956735849380493
10,0.5820466876029968,0.6845310926437378,0.5683026313781738,0.7071491479873657
11,0.5807173848152161,0.6824072599411011,0.5510429739952087,0.7102548480033875
12,0.5808503031730652,0.6809568405151367,0.44650307297706604,0.8214983344078064
13,0.5811775326728821,0.6803100109100342,0.5701022744178772,0.9099565148353577
14,0.583467960357666,0.6771576404571533,0.5315337181091309,0.848477303981781
15,0.5835702419281006,0.6763921976089478,0.5086707472801208,0.830595850944519
16,0.5834577679634094,0.6759371757507324,0.5730470418930054,0.7128768563270569
17,0.5843422412872314,0.6755741238594055,0.45505112409591675,0.9108319878578186
18,0.5831407308578491,0.67525714635849,0.5737014412879944,0.7716972827911377
19,0.5851346850395203,0.6737496256828308,0.5055214762687683,0.8588075041770935
20,0.5850017666816711,0.6737119555473328,0.5060122609138489,0.7511900067329407
21,0.5851602554321289,0.673082709312439,0.5148057341575623,0.8070392608642578
22,0.5839843153953552,0.6737557053565979,0.5051124691963196,0.8550969958305359
23,0.583698034286499,0.673121988773346,0.508302628993988,0.8001841306686401
24,0.5855181217193604,0.6725406050682068,0.5049898028373718,0.7690224647521973
25,0.5848023295402527,0.6725371479988098,0.5751737952232361,0.6779623627662659
26,0.5854107737541199,0.6724052429199219,0.5735787153244019,0.7855520844459534
27,0.5851704478263855,0.6723178029060364,0.558323085308075,0.6830992698669434
28,0.5850375294685364,0.6723266839981079,0.5744785070419312,0.6773151755332947
29,0.5852011442184448,0.6720409393310547,0.4905930459499359,0.7310141324996948
30,0.5848637223243713,0.6726716160774231,0.5752556324005127,0.6769759058952332
31,0.585487425327301,0.6726232171058655,0.540736198425293,0.6861516833305359
32,0.5855794548988342,0.6721588373184204,0.5032719969749451,0.8675996661186218
33,0.5849250555038452,0.6723374724388123,0.5743149518966675,0.6781793236732483
34,0.58485347032547,0.6722577810287476,0.5088343620300293,0.8098401427268982
35,0.5849710702896118,0.6724645495414734,0.5744376182556152,0.7688707113265991
36,0.585564136505127,0.671656608581543,0.513865053653717,0.7102136611938477
37,0.5860600471496582,0.671723484992981,0.5118200182914734,0.7222291827201843
38,0.585334062576294,0.671722412109375,0.5746421217918396,0.6777359843254089
39,0.5855129957199097,0.6717017292976379,0.5320654511451721,0.7096874117851257
40,0.5858095288276672,0.6716453433036804,0.574192225933075,0.7049534916877747
41,0.5857021808624268,0.6713591814041138,0.5581595301628113,0.6853703856468201
42,0.5852317810058594,0.6713569760322571,0.5391411185264587,0.6897285580635071
43,0.5856254696846008,0.6713586449623108,0.5414314866065979,0.6892553567886353
44,0.5855027437210083,0.6713852286338806,0.44294479489326477,0.7780205011367798
45,0.5855334401130676,0.6713310480117798,0.5730879306793213,0.6936214566230774
46,0.5858606696128845,0.6712057590484619,0.5736605525016785,0.6867894530296326
47,0.5856970548629761,0.6712274551391602,0.5487525463104248,0.6869289875030518
48,0.5856766104698181,0.671168327331543,0.5738241076469421,0.7226205468177795
